noteId,tweetId,currentStatus,true_label_3way,true_label_text,n_votes,valid_votes,mean_rating_score,vote_helpful,vote_somewhat_helpful,vote_not_helpful,agree_rate,disagree_rate,helpful_clear_rate,helpful_good_sources_rate,helpful_addresses_claim_rate,helpful_important_context_rate,helpful_unbiased_language_rate,not_helpful_incorrect_rate,not_helpful_sources_missing_or_unreliable_rate,not_helpful_missing_key_points_rate,not_helpful_hard_to_understand_rate,not_helpful_argumentative_or_biased_rate,not_helpful_irrelevant_sources_rate,not_helpful_opinion_speculation_rate,not_helpful_note_not_needed_rate,mean_confidence,mean_changes_reader_understanding
1994379530627121593,1994058492517470627,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,-0.75,-0.375,-0.875,-1.0,-1.0,-0.75,-0.375,-1.0,-0.625,0.125,-1.0,-1.0,0.5,-1.0,0.5,70.5,11.6875
1994918278918214012,1994824175609876689,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.71875,7,9,0,0.75,-0.75,0.125,0.875,1.0,0.5,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.375,68.0625
1995086027069804919,1994627577408078033,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.625,-0.625,-0.5,-1.0,0.875,0.5,0.5,-0.75,1.0,-0.875,-1.0,-1.0,-1.0,-0.625,-1.0,64.0,50.8125
1995156576739484130,1994954185083949187,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.875,0.125,0.0,0.625,0.0,0.625,-1.0,-0.625,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,71.5625,50.625
1995205609893855637,1995074452170949079,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.65625,5,11,0,0.875,-0.875,-0.125,1.0,0.875,0.5,0.75,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-0.875,-1.0,72.3125,64.125
1995259025525715272,1995097959046824222,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.5,-0.875,-0.625,0.0,0.5,0.0,0.25,-1.0,-0.375,-0.5,-1.0,-1.0,-1.0,-0.375,-1.0,61.3125,42.625
1995549485074972711,1995395416393941451,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.40625,0,13,3,0.25,-0.875,-0.625,-0.625,0.125,0.25,0.375,-1.0,-0.625,-0.125,-1.0,-1.0,-0.875,-0.875,-0.875,68.75,38.9375
1995651873727283702,1995400829709492443,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.875,0.125,-1.0,-0.875,-0.875,-0.875,-0.875,-0.25,-0.625,-0.375,-0.75,-1.0,-0.625,-0.875,-0.125,74.25,16.875
1995734397895553451,1995427173189169509,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.6875,6,10,0,1.0,-1.0,-0.125,1.0,1.0,0.875,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.875,70.25
1995799822779973804,1995500427119354033,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.25,0.375,0.75,0.375,0.0,-1.0,-0.375,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,69.75,46.4375
1995936855255105981,1995216675416031657,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.75,-0.75,-0.5,0.0,0.875,0.375,0.625,-1.0,-0.375,-0.375,-0.75,-1.0,-1.0,-0.875,-1.0,67.0,53.75
1995994891071930754,1995933121989243076,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.875,0.0,0.0,0.875,0.0,0.125,-0.25,79.625,7.5625
1996007577738473875,1995787283979505949,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.1875,0,6,10,-0.375,0.125,-0.75,-0.5,-1.0,-1.0,-0.875,-0.375,-0.5,0.625,-0.875,0.375,0.25,-0.875,0.0,74.0625,13.625
1996232298816029134,1996227919388049796,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,1.0,-1.0,0.125,-0.125,-1.0,-0.375,0.25,-1.0,-0.625,-0.5,-1.0,-1.0,-0.5,-1.0,-0.375,75.125,29.3125
1996341882297917639,1996299452919804086,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.0,0.0,-0.875,0.5,0.875,0.5,0.375,-0.75,-0.75,-0.375,-0.875,-1.0,-0.875,-0.75,-1.0,66.875,52.0625
1996485837538963659,1996228275207573789,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.375,1.0,0.75,0.375,0.75,-1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,73.0625,57.8125
1996556750221086728,1996529878439539185,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.0,-0.25,-0.625,0.625,0.875,0.0,0.25,-1.0,-0.625,-0.875,-0.875,-1.0,-0.875,-1.0,-1.0,73.0,53.75
1996679237420400769,1996517963441098816,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.09375,0,3,13,-0.5,-0.25,-1.0,-1.0,-0.75,-0.75,-0.625,-1.0,-1.0,-0.75,-0.875,-1.0,0.0,-1.0,0.75,77.75,10.6875
1996945366718034047,1996512659366084743,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,0.625,-0.625,-1.0,0.875,0.625,1.0,-0.5,-1.0,-0.5,-0.75,-1.0,-0.375,-1.0,-0.875,-1.0,65.5625,57.6875
1997242582653349896,1996530803724152982,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,1,14,1,0.875,-0.875,-0.5,-0.625,0.875,0.375,0.75,-0.875,0.625,-0.5,-1.0,-1.0,-0.5,-0.75,-1.0,65.0,50.375
1997259795238445568,1996988358661112212,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.875,0.125,-1.0,-1.0,-1.0,-0.875,-0.75,-0.875,-1.0,0.375,-0.625,-0.875,-0.25,-0.25,0.75,74.75,8.0
1997571282896855207,1997451605705359634,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,1,14,1,0.5,-0.625,0.125,0.75,0.25,0.125,0.25,-1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-0.875,-1.0,76.5,50.625
1997644096047927306,1997508885658456257,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,0.0,0.625,0.875,0.0,0.375,-1.0,-0.625,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,71.25,53.125
1997672293615747534,1997522509189849292,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.375,0.375,0.75,0.375,0.25,-0.25,1.0,-1.0,76.125,14.875
1997692239296725038,1997379329643192788,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.875,1.0,0.625,-0.125,0.125,-1.0,-1.0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,72.8125,49.1875
1997795034289361132,1994883456791458170,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,0.375,-1.0,-1.0,-1.0,-1.0,-0.75,-0.625,-1.0,0.0,-1.0,-1.0,0.875,-1.0,0.5,87.25,5.5
1998168839364698371,1998159402755653898,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.625,-0.625,0.25,-0.875,0.625,0.25,0.0,-0.875,0.125,-0.75,-1.0,-1.0,-0.875,-1.0,-1.0,71.75,39.875
1998230232055369896,1998010458834612305,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.5,0.375,-1.0,-1.0,-1.0,-1.0,-0.5,-0.875,-1.0,-0.375,-1.0,-1.0,0.5,-1.0,0.375,79.375,9.0
1999115066382180747,1998964618874728602,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.25,-0.25,-1.0,-1.0,0.375,-1.0,0.625,76.375,7.875
1999382921514299887,1999314276851601472,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,-0.5,0.375,-0.75,-1.0,-0.25,-0.625,-0.375,-0.125,-0.75,-0.125,-1.0,-1.0,-1.0,0.75,-0.75,68.6875,27.125
1999512839040475464,1999134933915169249,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,0.25,0.375,1.0,0.375,0.5,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.875,59.0
1999536388069343540,1999140366696828957,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.25,-0.25,0.25,-0.75,0.75,0.0,0.25,-0.75,0.375,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,69.9375,52.5625
1999622097132486892,1999566306295631903,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.6875,9,4,3,0.625,-0.625,0.375,0.5,0.75,0.25,0.25,-0.75,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-0.875,81.0,64.25
1999900288866795621,1999809580298056101,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,0.875,-1.0,-1.0,-1.0,-1.0,-0.75,-0.75,0.75,0.875,-1.0,-1.0,-0.375,-0.875,-0.875,77.625,11.1875
1999954214114725916,1999558641167262148,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.875,0.25,-1.0,-0.875,-0.5,-0.125,-0.375,-0.875,0.875,0.25,-1.0,0.125,0.5,1.0,-1.0,67.375,31.3125
2000104559323062381,1999946740213145608,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,-1.0,-0.875,1.0,0.625,0.625,-1.0,1.0,-0.875,-1.0,-1.0,-0.875,-1.0,-1.0,65.625,55.25
2000264700622430237,2000014695181549625,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.3125,0,10,6,0.5,-0.625,-0.375,-1.0,-0.5,-0.5,-0.125,-1.0,-1.0,-0.75,-1.0,-1.0,-0.625,-1.0,0.75,77.75,18.625
2000284610240913865,2000175629472313759,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.9375,14,2,0,0.875,-0.875,0.75,0.875,1.0,0.75,0.25,-1.0,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,83.625,79.1875
2000330665762656574,2000207766749606010,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.8125,10,6,0,1.0,-1.0,0.125,0.75,1.0,0.875,0.5,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,65.6875
2000549345389686837,2000346114269352363,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.75,8,8,0,1.0,-1.0,0.125,0.375,1.0,0.875,0.0,-1.0,-0.625,-0.875,-1.0,-0.75,-1.0,-1.0,-1.0,79.625,63.3125
2000584277117853812,2000197774420144306,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,3,12,1,0.75,-0.75,-0.125,0.875,0.875,0.75,0.25,-0.75,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,76.75,65.5
2001097707247608319,2000989437975462332,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.125,0,4,12,-0.875,0.5,-1.0,-0.75,-0.5,-0.5,-0.5,0.125,0.75,0.0,-1.0,-1.0,-1.0,-0.25,-0.875,68.5,29.8125
2001245766678143340,2000729017557688491,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.125,0,4,12,-0.5,0.25,-0.875,-1.0,-0.625,-0.625,-0.875,-0.875,0.75,0.75,-1.0,0.625,-0.875,1.0,-1.0,73.375,24.1875
2001333217870135374,2001216975704342734,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.90625,13,3,0,1.0,-1.0,0.625,1.0,1.0,1.0,0.875,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,85.375,82.8125
2001737294869340199,2001481583434330496,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.75,-0.625,0.875,1.0,1.0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.6875,57.4375
2001835444724465958,2001705653904249161,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-1.0,0.375,-1.0,-1.0,-1.0,-1.0,-0.75,-0.625,-0.875,0.625,-0.625,-1.0,0.625,-1.0,-0.625,84.0,6.3125
2001896708373139953,2001812771986640920,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.875,12,4,0,1.0,-1.0,0.625,0.625,1.0,0.75,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.75,67.8125
2002027955133055423,2002015824836444485,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,0.625,-0.625,-0.625,1.0,0.5,0.125,0.375,-1.0,-1.0,-0.5,-1.0,-1.0,-0.875,-0.5,-1.0,68.5,55.5
2002064654462562517,2001982106914980120,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-1.0,0.75,-1.0,-0.75,-0.5,-0.625,-1.0,-0.875,0.625,0.5,-0.75,1.0,-0.875,0.125,-1.0,69.625,23.0625
2002168246242550109,2002011887936868783,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.59375,3,13,0,1.0,-1.0,0.625,-0.5,1.0,0.25,0.5,-1.0,0.375,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,72.0625,53.8125
2002390039968268315,2002363414773944720,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.59375,3,13,0,0.875,-0.875,0.375,0.75,0.5,0.75,0.75,-0.875,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,76.625,65.0625
2002430142505762890,2002266208419053810,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.625,4,12,0,1.0,-1.0,0.375,0.875,1.0,0.625,0.125,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,62.75
2002712889568985558,2002678898606428369,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,1,13,2,0.25,-0.5,-0.125,0.75,0.5,0.125,0.0,-0.625,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,69.25,49.6875
2002889136928391278,2002660701324947913,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-0.625,0.125,-0.375,-0.5,-0.25,-0.5,-0.75,77.75,6.1875
2002938015316938821,2002862895378448680,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.8125,10,6,0,1.0,-1.0,0.25,1.0,1.0,0.875,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,77.5
2003254284117238078,2003232464903565385,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.9375,14,2,0,1.0,-1.0,0.875,0.625,1.0,0.75,0.375,-1.0,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,79.5625,82.6875
2003513377805459669,2003497918385520855,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,0.875,-0.875,0.125,-0.75,1.0,0.5,0.375,-1.0,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.25,54.9375
2003606465966375345,2003535659034902978,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,0.75,-0.875,-0.375,-1.0,0.75,0.375,0.75,-1.0,-0.75,-0.875,-1.0,-1.0,-1.0,-0.875,-1.0,73.75,57.5625
2003878358661144989,2003551431928737978,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,0.0,-0.125,-0.625,-0.25,-0.375,-0.25,0.0,-0.75,-0.125,-0.125,-1.0,-1.0,-0.25,-0.875,0.0,74.0,25.75
2004198735689965823,2003879658752991694,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.75,-0.75,0.125,0.875,0.5,-0.125,0.75,-1.0,-1.0,-0.25,-1.0,-1.0,-1.0,-0.875,-1.0,71.25,52.75
2004436069148942438,2004352045881372958,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,-0.25,0.125,-1.0,-1.0,0.0,-0.375,0.125,-0.125,-0.625,0.375,-1.0,-1.0,-0.375,-1.0,-0.75,69.5,33.8125
2004635338225140095,2004314296785023106,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.5,0.875,0.75,0.125,-0.375,-0.875,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,68.875,52.75
2004745421294354737,2004671370631020810,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.40625,0,13,3,0.375,-0.5,-0.125,-0.75,0.625,-0.125,0.625,-1.0,0.0,-0.375,-1.0,-1.0,-0.875,-1.0,-1.0,68.5,48.4375
2004762262892904946,2004579032273485845,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,0.25,0.375,-0.75,-0.875,-0.375,0.875,-0.375,73.0625,9.5625
2005710723435930092,2005393265705828543,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.375,0.875,0.5,0.5,-0.25,-0.875,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,74.625,55.25
2005719352931410201,2005351603499389403,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.0,0.0,-0.5,-0.5,0.625,0.125,0.125,-1.0,0.5,-0.25,-0.75,-1.0,-0.75,-0.875,-1.0,68.125,47.875
2006038043795357822,2005933943598584311,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.375,-0.75,-0.125,-1.0,0.375,0.375,0.875,-0.875,0.25,-0.5,-0.875,-1.0,-1.0,-1.0,-1.0,63.625,51.0
2006128909922832544,2006016917392470511,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.8125,10,6,0,1.0,-1.0,0.75,0.875,1.0,0.75,0.75,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,82.3125,76.125
2006325305896579138,2006267266644529204,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,0.75,-0.875,-0.375,-0.5,1.0,0.625,0.375,-1.0,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.25,52.875
2006514685047111982,2006233282506379484,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.78125,9,7,0,0.875,-0.875,0.25,0.875,0.75,0.5,0.5,-1.0,-0.875,-0.875,-1.0,-1.0,-1.0,-0.875,-1.0,75.0,64.8125
2006749203788087729,2006609238844649511,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.1875,0,6,10,-0.75,-0.125,-1.0,-0.75,-0.625,-0.5,-0.625,-0.75,0.625,0.25,-1.0,-1.0,0.25,-0.375,-0.375,65.9375,20.25
2006856192040333694,2006191488829702578,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,0.75,-0.75,-0.625,0.875,1.0,0.875,0.125,-1.0,-0.875,-0.625,-1.0,-0.875,-1.0,-1.0,-1.0,72.75,58.4375
2007060790390792570,2006889662745329834,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.4375,0,14,2,0.375,-0.375,-0.625,0.875,0.625,0.125,0.5,-0.5,-1.0,0.0,-1.0,-1.0,-1.0,-0.75,-1.0,70.75,50.5
2007488183127224474,2007122687194230808,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.875,-0.5,1.0,0.625,0.375,0.625,-1.0,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,71.0,51.0625
2007540196691103870,2007512028760477993,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,-0.125,0.125,-0.75,-0.875,0.375,0.0,0.125,-0.125,-0.125,-0.625,-1.0,-1.0,-0.75,-1.0,-1.0,65.1875,39.5625
2007742473322246459,2007270941349310507,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.40625,0,13,3,0.375,-0.375,0.0,0.375,0.0,-0.5,0.5,-0.25,-0.875,-0.5,-1.0,-1.0,-1.0,-1.0,-0.75,62.75,33.0625
2007795149926002746,2007773671008715204,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.59375,3,13,0,1.0,-1.0,0.25,1.0,0.875,-0.125,0.0,-1.0,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,73.75,59.4375
2007826093961568746,2007695135195492828,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.125,0.0,-0.5,-1.0,-0.5,-0.625,-0.5,-0.75,-1.0,-0.875,-1.0,0.375,-0.5,-0.5,0.5,72.8125,20.0625
2007865185487433972,2007711894778589228,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-0.5,-1.0,0.375,-0.5,0.625,83.125,7.6875
2007965749852189119,2007888006691360841,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,1.0,16,0,0,1.0,-1.0,1.0,1.0,1.0,1.0,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.8125,89.125
2008195131183116778,2007864014521720963,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,0.25,-0.25,-0.375,-1.0,-0.5,-1.0,-0.5,-0.75,-0.875,-0.625,-1.0,-1.0,-0.625,0.375,0.25,74.8125,20.1875
2008207381545509239,2007862422988849177,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.15625,0,5,11,-0.625,0.375,-1.0,-0.5,-0.875,-0.75,-0.625,-0.75,-0.25,0.5,-1.0,0.375,0.25,-0.625,-0.875,72.9375,17.125
2008481436773372017,2008300250981953655,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,-0.625,-0.125,-0.625,-0.875,0.75,-0.125,0.5,-0.875,0.25,-0.375,-0.875,-1.0,-0.5,-0.875,-1.0,60.3125,42.875
2008618639306670323,2008603147825279122,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.75,-0.5,0.125,1.0,0.125,0.875,-0.75,-0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,68.6875,57.3125
2008639782792864040,2008265545540657174,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.28125,0,9,7,-0.375,0.0,-0.875,0.0,-0.375,-0.375,0.125,0.0,-1.0,-0.25,0.375,-1.0,-0.5,-1.0,-0.5,70.8125,25.6875
2008919464448856401,2008617491833012721,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.625,4,12,0,0.875,-0.875,0.0,1.0,0.375,0.625,-0.125,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,74.1875,59.75
2009033549991612710,2009015792382390463,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,-0.375,0.125,-0.625,-0.125,0.875,0.25,0.375,-0.5,0.0,-0.5,-1.0,-1.0,-0.5,-1.0,-1.0,63.0625,46.3125
2009066120809206214,2008983218385768954,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.625,-0.5,0.25,1.0,0.875,0.5,-1.0,-0.375,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,67.0625,55.5625
2009138987315958146,2009074287492387250,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.625,-0.5,1.0,1.0,-0.375,0.5,-0.875,-1.0,-0.5,-1.0,-1.0,-1.0,-0.75,-1.0,69.3125,51.75
2009321356874146194,2008967307511710191,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,-0.125,-0.375,-1.0,0.0,-0.5,0.0,0.375,-0.625,-0.25,0.625,-1.0,-1.0,-0.5,-0.25,-1.0,62.3125,40.5
2009364289111679068,2008922802670199260,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.90625,13,3,0,1.0,-1.0,0.75,0.5,1.0,1.0,1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,81.9375
2009366799326802308,2009248342203646349,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.5,0,16,0,0.125,-0.75,-0.875,-0.125,0.5,0.375,0.125,-0.625,-0.25,-0.5,-1.0,-1.0,-0.75,-1.0,-0.875,59.5625,40.8125
2009673137890439558,2009356160219136496,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.875,0.625,-1.0,-1.0,-0.25,-0.125,-0.5,0.25,0.375,0.125,-1.0,-1.0,-0.75,-0.625,-1.0,70.125,31.6875
2009753707005853919,2009351602264789018,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,-0.25,-0.25,-0.25,-0.75,0.75,0.5,0.0,-0.875,0.125,-0.875,-1.0,-0.75,-1.0,-1.0,-1.0,64.625,45.6875
2009957784306028643,2009853543256338443,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.25,0.25,1.0,0.75,0.25,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0625,58.125
